user_id,exp_group,ctr
4989,3,0.36
132389,3,0.28
111446,3,0.21
3469,2,0.2
116227,2,0.18
23067,3,0.17
116143,2,0.17
7217,3,0.19
120767,3,0.08
119827,3,0.12
19139,2,0.49
19057,2,0.16
15936,3,0.2
106996,2,0.15
120183,3,0.19
22715,2,0.22
124626,3,0.19
132607,2,0.22
116167,3,0.19
110916,2,0.4
23233,2,0.25
110624,2,0.18
110738,2,0.12
7257,2,0.26
7403,2,0.12
18869,3,0.33
128276,2,0.17
8181,2,0.34
106744,3,0.19
120009,2,0.23
8462,3,0.25
21823,2,0.18
114540,2,0.57
125490,3,0.29
439,3,0.16
125342,3,0.24
116977,3,0.17
22049,2,0.15
22519,2,0.18
113942,2,0.27
12758,2,0.22
121655,2,0.2
25950,3,0.19
129934,2,0.28
18223,3,0.26
5938,3,0.25
108607,2,0.29
130401,3,0.41
14063,3,0.37
14219,3,0.22
24751,2,0.34
109459,2,0.32
130985,3,0.17
5448,3,0.18
126393,2,0.15
20998,3,0.41
113027,3,0.24
126173,2,0.22
9627,2,0.2
1424,2,0.67
119022,3,0.0
127283,3,0.24
15037,3,0.22
14755,3,0.35
119618,3,0.05
19858,2,0.11
24450,3,0.23
115168,2,0.19
114820,2,0.22
3000,2,0.19
123225,2,0.18
24294,3,0.25
23598,3,0.14
112253,3,0.29
115276,2,0.22
131086,3,0.21
115496,2,0.14
112409,3,0.33
112555,3,0.24
127323,2,0.22
15281,2,0.18
127039,2,0.15
107987,3,0.14
20274,3,0.21
119594,2,0.07
19784,3,0.25
127891,2,0.18
127777,2,0.17
14511,2,0.2
131758,2,0.19
114782,3,0.33
122965,3,0.13
131960,2,0.21
11113,3,0.12
115520,3,0.19
115698,3,0.28
2172,3,0.38
115350,3,0.21
10359,3,0.21
115236,3,0.1
17248,3,0.27
6120,2,0.35
130313,2,0.13
109215,3,0.27
16808,3,0.16
130725,2,0.26
24693,3,0.17
113131,2,0.17
118234,3,0.09
9823,3,0.17
126417,3,0.25
117772,3,0.17
9253,3,0.27
20930,2,0.32
113553,2,0.31
24698,3,0.33
13604,2,0.08
5369,2,0.28
5973,2,0.23
130256,2,0.05
9724,3,0.2
126430,3,0.2
117937,3,0.21
6607,2,0.14
127562,2,0.29
6865,2,0.16
127024,2,0.27
119135,2,0.18
118843,2,0.22
10442,3,0.33
115243,3,0.22
131519,2,0.19
115079,3,0.18
114997,3,0.2
123112,3,0.23
10928,3,0.11
123276,3,0.07
24115,2,0.28
111826,2,0.08
119807,3,0.45
108412,2,0.3
127522,3,0.21
19705,2,0.26
14848,3,0.16
119095,3,0.34
115605,2,0.25
24055,3,0.24
2509,2,0.19
10256,2,0.55
131251,3,0.18
111802,3,0.28
11022,2,0.19
16765,2,0.24
122655,3,0.31
130058,3,0.18
130414,3,0.22
108592,2,0.28
1439,2,0.43
118435,2,0.36
113654,3,0.14
1097,2,0.37
126632,2,0.21
1275,2,0.36
20901,3,0.17
113036,3,0.22
126048,2,0.15
112730,3,0.07
15394,3,0.27
128798,3,0.21
120743,3,0.38
7905,3,0.17
119993,3,0.16
106632,2,0.17
106554,2,0.26
128356,3,0.45
3139,2,0.12
111612,3,0.31
22813,3,0.26
3723,2,0.16
3641,2,0.2
115923,2,0.29
12710,3,0.27
12400,3,0.27
130046,3,0.2
17651,2,0.33
129412,3,0.28
26598,2,0.14
18413,2,0.2
26242,2,0.25
117549,2,0.17
8574,2,0.29
125844,2,0.5
22097,3,0.2
783,2,0.21
113666,3,0.5
117079,2,0.28
9142,2,0.36
125066,2,0.28
4549,2,0.18
25634,3,0.18
12668,2,0.18
18231,3,0.24
26200,3,0.2
109746,3,0.19
114338,2,0.36
431,3,0.06
8384,3,0.14
21909,2,0.1
21799,2,0.24
117055,3,0.31
116969,3,0.23
871,3,0.18
8890,3,0.14
120701,2,0.18
26736,3,0.29
18555,3,0.48
15434,2,0.26
120345,2,0.16
128446,2,0.52
19123,3,0.2
8173,2,0.29
120245,2,0.23
124536,3,0.27
124618,3,0.33
124700,3,0.19
124372,3,0.18
23147,2,0.28
123906,3,0.23
111086,2,0.06
12094,3,0.18
7732,2,0.3
19306,3,0.37
16361,2,0.38
18958,3,0.27
15935,2,0.19
128433,2,0.21
8016,2,0.23
107047,3,0.18
15607,2,0.38
128687,2,0.27
15649,2,0.19
128541,2,0.05
12081,3,0.12
124265,3,0.28
110725,2,0.32
124379,3,0.27
116348,3,0.23
3392,3,0.17
116430,3,0.26
11595,3,0.45
124613,3,0.27
11769,3,0.19
22984,2,0.21
109757,3,0.18
18314,3,0.21
129789,2,0.16
121746,2,0.23
25645,3,0.17
110353,3,0.5
4554,2,0.2
17556,3,0.24
121590,2,0.22
4472,2,0.26
125321,3,0.16
8711,3,0.23
114099,2,0.16
117122,3,0.19
125591,3,0.27
125761,3,0.36
416,3,0.21
21758,2,0.17
125939,3,0.25
12805,3,0.41
17972,2,0.0
17660,2,0.25
110255,2,0.34
12571,3,0.24
4212,3,0.17
726,2,0.17
8815,2,0.25
116878,2,0.18
456,2,0.05
125737,2,0.25
114373,3,0.26
117492,2,0.26
8213,2,0.14
22002,3,0.2
119812,3,0.28
128363,3,0.14
120274,3,0.22
106979,2,0.2
7918,3,0.15
128015,3,0.2
128711,3,0.29
23230,3,0.19
111603,3,0.17
124589,2,0.12
22724,3,0.14
11509,2,0.17
116390,2,0.16
124873,2,0.18
109555,3,0.23
122818,2,0.14
130733,2,0.22
109093,3,0.12
108781,3,0.21
13885,2,0.6
130305,2,0.24
20856,2,0.23
118696,3,0.17
112775,2,0.13
117942,3,0.25
126315,3,0.25
9957,3,0.15
112693,2,0.38
1930,3,0.41
21250,2,0.14
108229,3,0.27
119586,2,0.08
127743,2,0.18
19776,3,0.17
108449,3,0.23
6870,2,0.18
15115,2,0.27
127457,2,0.28
118926,2,0.1
118844,2,0.22
127315,2,0.21
2320,3,0.32
2246,3,0.2
115528,3,0.15
131338,2,0.16
10523,3,0.15
11219,3,0.26
115072,3,0.11
10757,3,0.19
111829,2,0.15
19866,2,0.31
108411,2,0.37
127525,3,0.17
119800,3,0.22
119626,3,0.14
19710,2,0.16
107735,2,0.25
127291,3,0.14
7130,3,0.14
15029,3,0.23
15313,3,0.21
2222,2,0.07
115602,2,0.27
131536,3,0.3
10263,2,0.26
123691,2,0.2
123363,2,0.21
24458,3,0.2
112089,3,0.32
132010,3,0.2
130835,3,0.21
13817,3,0.14
130679,3,0.33
130061,3,0.18
14129,3,0.29
122320,3,0.16
108599,2,0.2
118436,2,0.24
113191,3,0.35
126841,2,0.21
1432,2,0.25
113035,3,0.13
21006,3,0.23
126385,2,0.18
126211,2,0.55
121865,3,0.2
14056,3,0.15
122043,3,0.19
25348,2,0.5
122335,3,0.15
14220,3,0.3
130762,3,0.15
130680,3,0.2
117859,2,0.33
21463,3,0.19
112950,3,0.43
20909,3,0.24
118653,2,0.42
20681,3,0.13
20603,3,0.19
127056,3,0.23
7015,3,0.18
108404,2,0.2
123016,2,0.25
112086,3,0.29
131699,3,0.31
24289,3,0.23
24147,3,0.3
10850,2,0.15
23707,3,0.26
123684,2,0.24
123634,2,0.34
115613,2,0.21
115503,2,0.15
15058,2,0.18
107696,3,0.08
20277,3,0.36
15286,2,0.23
127728,2,0.12
14362,2,0.2
123190,3,0.15
3031,3,0.25
24123,2,0.22
10762,3,0.12
115087,3,0.16
122962,3,0.32
115005,3,0.33
23845,2,0.21
123724,3,0.21
115345,3,0.19
14166,2,0.34
121953,2,0.26
122067,2,0.22
108770,3,0.33
130932,2,0.24
109208,3,0.21
130576,2,0.29
113132,2,0.35
10126,3,0.33
9962,3,0.18
126422,3,0.26
126892,3,0.4
118467,3,0.22
9250,3,0.19
9542,3,0.27
7809,2,0.19
16366,2,0.24
19309,3,0.25
18953,3,0.19
15928,2,0.21
128438,2,0.22
119915,2,0.28
7583,2,0.24
15764,2,0.28
18853,3,0.17
7241,2,0.0
12164,3,0.22
3819,3,0.2
23139,2,0.24
124270,3,0.14
124528,3,0.17
116511,3,0.47
3107,3,0.14
129366,2,0.18
13016,2,0.2
26192,3,0.14
110358,3,0.27
110500,3,0.18
17441,3,0.41
129950,2,0.17
121585,2,0.27
22065,2,0.19
113926,2,0.17
21917,2,0.24
125474,3,0.23
125584,3,0.14
21579,2,0.19
114346,2,0.35
125940,3,0.1
125766,3,0.21
21753,2,0.18
129114,3,0.18
18263,2,0.26
129256,3,0.18
129420,3,0.24
12802,3,0.14
5087,3,0.47
120913,3,0.14
129342,3,0.16
17481,2,0.12
121497,3,0.15
12490,3,0.17
110462,2,0.0
12572,3,0.39
114030,3,0.24
22333,3,0.14
117229,2,0.18
113848,3,0.28
22251,3,0.13
117491,2,0.19
106271,3,0.17
19155,2,0.18
106546,2,0.19
19205,2,0.31
15868,3,0.17
18893,2,0.35
120751,3,0.14
15402,3,0.15
4071,2,0.23
124002,2,0.35
12268,2,0.22
23407,3,0.2
11670,2,0.17
22951,3,0.29
111604,3,0.23
116385,2,0.26
120516,3,0.16
128719,3,0.14
120282,3,0.21
128181,3,0.21
7910,3,0.38
128007,3,0.17
11517,2,0.19
124581,2,0.16
116682,2,0.28
11673,2,0.14
124439,2,0.08
124127,2,0.14
124013,2,0.28
12259,2,0.45
3724,2,0.1
124169,2,0.19
4072,2,0.29
115924,2,0.18
4220,3,0.23
110449,2,0.11
110101,2,0.24
130041,3,0.16
26451,2,0.36
18410,2,0.22
121146,3,0.15
125687,2,0.21
8569,2,0.17
21662,3,0.15
114303,3,0.33
448,2,0.17
125729,2,0.23
133132,3,0.31
114381,3,0.24
776,2,0.0
114131,3,0.16
114017,3,0.4
22400,3,0.33
124991,2,0.17
12319,2,0.11
121754,2,0.2
12745,2,0.33
121312,2,0.17
18224,3,0.12
12901,2,0.2
129515,2,0.18
114199,2,0.47
106360,2,0.37
117286,3,0.17
117396,3,0.25
106442,2,0.2
8465,3,0.29
114547,2,0.15
21906,2,0.19
694,3,0.26
125015,3,0.22
116828,3,0.18
116974,3,0.21
15657,2,0.15
26743,3,0.32
7412,2,0.18
15771,2,0.19
128881,2,0.18
107165,3,0.26
18556,3,0.21
128963,2,0.36
119908,2,0.2
128267,2,0.29
120022,2,0.26
18950,3,0.3
3116,3,0.1
132228,2,0.16
23262,2,0.28
124257,3,0.2
11869,3,0.22
12089,3,0.19
3670,3,0.35
123909,3,0.15
116074,3,0.19
121990,2,0.3
17124,3,0.32
130395,2,0.18
5740,2,0.22
24725,3,0.22
16712,3,0.2
112907,2,0.13
113081,2,0.09
118152,3,0.57
118592,3,0.17
126795,3,0.17
107827,3,0.18
127085,2,0.16
14901,2,0.24
20150,3,0.29
14589,2,0.33
108539,3,0.21
131882,2,0.15
114878,3,0.18
24284,2,0.18
10739,3,0.15
123517,3,0.18
131554,2,0.16
127159,3,0.31
119412,3,0.21
127771,3,0.19
24070,3,0.4
123321,2,0.18
122991,2,0.28
132080,3,0.07
115122,2,0.13
123413,2,0.17
115656,2,0.23
131466,3,0.44
115372,2,0.0
23676,3,0.45
112285,3,0.22
122168,3,0.19
14187,3,0.18
122250,3,0.17
122516,3,0.16
24655,2,0.26
10163,2,0.19
1756,2,0.23
21378,3,0.24
9985,2,0.3
112821,3,0.27
1976,2,0.36
1190,2,0.05
20810,3,0.26
130704,3,0.3
13512,3,0.22
122409,3,0.27
131060,3,0.42
108642,2,0.1
108752,2,0.18
13824,3,0.31
130446,3,0.18
122245,3,0.25
126714,2,0.4
118339,2,0.06
9232,2,0.2
20513,3,0.13
1797,2,0.22
1747,2,0.39
14490,3,0.18
127682,3,0.31
14668,3,0.1
108444,2,0.26
19837,2,0.63
108334,2,0.29
14846,3,0.2
108006,2,0.24
15158,3,0.19
126986,3,0.11
107568,2,0.25
6973,3,0.23
23745,3,0.31
10534,2,0.27
123560,2,0.27
2121,2,0.22
115573,2,0.21
11100,2,0.19
122976,2,0.13
114959,2,0.15
123318,2,0.21
127658,2,0.22
127512,2,0.2
6393,2,0.17
108176,3,0.16
14400,2,0.2
107608,3,0.04
118889,2,0.17
107754,3,0.16
127074,2,0.25
112542,2,0.17
10282,3,0.27
123358,3,0.17
11142,3,0.2
13330,2,0.5
130972,2,0.17
16711,3,0.23
122775,2,0.18
25312,3,0.46
118315,3,0.14
113320,2,0.22
1139,3,0.24
10086,3,0.0
21335,2,0.12
112900,2,0.15
15530,2,0.25
128804,2,0.17
26768,3,0.12
15740,2,0.18
18765,3,0.24
128136,2,0.23
119939,2,0.14
8127,2,0.2
116257,3,0.18
124750,3,0.2
23389,2,0.23
124294,3,0.21
110698,2,0.2
17837,3,0.17
110590,3,0.09
17695,3,0.16
129696,2,0.2
17609,3,0.18
129910,2,0.24
26478,3,0.24
109792,3,0.16
129470,2,0.22
120931,2,0.13
129128,2,0.21
13140,2,0.28
125642,3,0.15
21521,2,0.17
21667,2,0.16
821,3,0.33
114012,2,0.25
26062,2,0.17
12432,3,0.17
129658,3,0.23
4137,3,0.28
109918,2,0.18
129024,3,0.12
117275,2,0.2
125812,2,0.16
117631,2,0.24
22485,3,0.27
107382,2,0.29
7291,3,0.21
18675,2,0.23
120043,3,0.11
120125,3,0.14
7681,3,0.27
11724,2,0.22
22863,3,0.22
124820,2,0.31
11290,2,0.15
3527,2,0.33
116297,2,0.28
132281,3,0.19
115763,2,0.18
123960,2,0.15
23431,3,0.15
116197,2,0.34
120192,3,0.22
16225,3,0.07
128239,3,0.25
16055,3,0.29
107037,2,0.4
120364,3,0.16
129009,3,0.22
128551,3,0.17
124037,2,0.2
23432,3,0.17
3798,2,0.14
132812,3,0.03
11431,2,0.22
124713,2,0.26
22564,3,0.35
111521,3,0.37
132562,3,0.38
23026,3,0.26
13029,3,0.16
129387,3,0.12
121014,3,0.22
4846,3,0.28
4134,3,0.2
129735,3,0.16
4592,3,0.33
17436,2,0.19
113759,3,0.14
22206,3,0.24
8847,2,0.22
117002,2,0.42
117698,2,0.37
129127,2,0.17
17934,3,0.31
110229,3,0.35
25883,3,0.18
129711,2,0.26
114145,2,0.34
125119,3,0.21
9009,3,0.27
124941,3,0.38
22116,2,0.2
8349,3,0.2
8239,3,0.24
128337,2,0.18
19036,3,0.18
128483,2,0.1
128135,2,0.15
19256,3,0.57
106969,3,0.32
120154,2,0.29
15809,2,0.27
128591,2,0.18
18928,3,0.14
128811,2,0.24
11957,3,0.35
124141,3,0.26
3190,3,0.34
11691,3,0.48
22938,2,0.14
132204,2,0.18
24821,2,0.26
16794,2,0.15
131059,3,0.17
16950,2,0.18
130363,3,0.21
108645,2,0.21
14289,3,0.22
25149,2,0.4
9665,2,0.27
9587,2,0.23
21084,3,0.23
117900,2,0.24
126435,2,0.24
127905,3,0.15
19628,2,0.2
127607,3,0.13
19834,2,0.38
127167,3,0.35
112277,3,0.4
10529,2,0.1
123567,2,0.23
112625,3,0.3
2694,2,0.18
24536,3,0.12
114910,2,0.18
10893,2,0.28
127519,2,0.17
108531,3,0.19
19574,3,0.09
127945,2,0.19
107757,3,0.17
14991,2,0.22
127233,2,0.31
107913,3,0.13
131416,2,0.5
2370,3,0.17
24276,2,0.13
114692,3,0.24
10981,3,0.36
122895,3,0.18
131654,2,0.28
24322,2,0.18
13479,2,0.11
16882,3,0.19
24623,3,0.17
109473,3,0.2
5150,2,0.3
25319,3,0.15
108905,3,0.23
5888,2,0.21
121916,2,0.26
108557,3,0.2
126961,3,0.18
118430,3,0.17
20778,2,0.23
126191,3,0.33
1898,3,0.05
117988,3,0.17
9911,3,0.2
2008,3,0.23
121985,2,0.21
16977,3,0.32
17205,3,0.36
122341,2,0.2
14262,2,0.17
130800,2,0.19
109340,3,0.33
16893,3,0.17
13772,2,0.25
112744,2,0.22
112858,2,0.45
21343,2,0.2
10204,3,0.25
21485,2,0.2
118773,3,0.15
9410,3,0.38
20723,2,0.29
113170,2,0.25
15332,2,0.18
127246,2,0.27
20145,3,0.2
127420,2,0.15
14586,2,0.16
127942,2,0.12
127650,2,0.17
119679,2,0.13
131885,2,0.2
11150,3,0.21
111752,2,0.45
131123,2,0.35
10566,3,0.18
2203,3,0.13
15080,3,0.21
20413,2,0.2
14368,3,0.19
123148,2,0.29
131617,3,0.16
111840,3,0.19
24065,3,0.21
112168,3,0.15
123844,2,0.2
115371,2,0.19
17391,2,0.36
121947,3,0.15
13832,3,0.17
130438,3,0.16
25430,2,0.2
122401,3,0.25
109072,2,0.11
16451,2,0.24
130712,3,0.21
13590,3,0.21
113110,3,0.06
126088,2,0.19
118247,2,0.18
10164,2,0.17
21381,3,0.23
21217,3,0.32
1477,2,0.18
126870,2,0.3
9596,2,0.15
126706,2,0.33
19429,2,0.17
16340,3,0.29
128232,3,0.21
19073,2,0.15
15480,3,0.19
107034,2,0.19
120655,3,0.22
116063,2,0.23
12222,2,0.21
116205,2,0.24
110776,3,0.12
124390,2,0.16
4021,2,0.16
23275,3,0.17
124828,2,0.0
3535,2,0.07
116289,2,0.15
11716,2,0.25
23029,3,0.12
22855,3,0.11
18017,2,0.25
18131,2,0.14
121301,3,0.17
121629,3,0.18
129728,3,0.23
4421,3,0.24
129814,3,0.26
8762,2,0.29
125026,2,0.26
22383,3,0.17
561,2,0.16
9054,2,0.18
114502,3,0.27
13294,2,0.29
18399,3,0.1
18285,3,0.2
4659,2,0.28
121049,2,0.22
18107,3,0.17
4397,2,0.22
12528,2,0.15
110112,3,0.16
129562,2,0.15
12582,2,0.11
114150,2,0.32
9014,3,0.24
116915,3,0.26
106391,2,0.06
15978,2,0.21
7941,2,0.09
128342,2,0.38
19341,3,0.47
16316,2,0.23
128584,2,0.29
26666,3,0.17
128762,2,0.18
107200,3,0.46
18579,3,0.12
120387,2,0.17
11776,3,0.28
11954,3,0.39
124220,3,0.19
23171,2,0.19
3769,3,0.26
124138,3,0.21
3595,3,0.52
133063,2,0.26
23381,2,0.3
124450,3,0.2
22941,2,0.14
124560,3,0.16
116735,3,0.26
116379,3,0.25
124742,3,0.24
120396,2,0.22
18588,3,0.21
107215,3,0.18
120616,2,0.11
19248,3,0.09
128345,2,0.14
124745,3,0.13
3496,3,0.22
111127,2,0.21
22596,2,0.27
11381,3,0.17
115804,3,0.24
124211,3,0.14
12585,2,0.38
4340,2,0.2
129557,2,0.15
121374,2,0.12
110237,3,0.17
121266,2,0.23
121088,2,0.2
4750,2,0.37
8515,3,0.24
125645,3,0.29
117446,3,0.17
22238,2,0.22
9017,3,0.22
114153,2,0.14
9099,3,0.26
117098,3,0.4
4426,3,0.34
12325,3,0.31
129963,3,0.18
25631,2,0.15
129661,3,0.18
17858,2,0.3
117276,2,0.23
125811,2,0.33
8271,2,0.2
106480,3,0.06
21786,3,0.19
117706,2,0.14
9041,2,0.1
22368,3,0.28
8839,2,0.21
22020,3,0.17
113893,3,0.2
8757,2,0.14
120818,3,0.21
107377,2,0.19
120640,3,0.17
107175,2,0.18
15479,3,0.17
15885,3,0.29
16347,3,0.22
132570,3,0.27
22686,3,0.34
132286,3,0.29
3848,2,0.16
110775,3,0.12
23424,3,0.32
123342,3,0.29
114707,3,0.13
24487,2,0.15
24341,2,0.3
11044,3,0.16
115141,3,0.19
115469,3,0.17
115647,3,0.18
10590,3,0.19
131407,2,0.14
23563,2,0.2
23737,2,0.33
127396,2,0.17
7159,2,0.26
107820,3,0.22
15182,2,0.14
108374,3,0.14
19895,3,0.1
127496,2,0.2
19553,3,0.21
14416,2,0.21
127966,2,0.16
21493,2,0.21
9746,3,0.19
9434,3,0.15
126512,3,0.27
25154,3,0.25
16969,3,0.19
25382,3,0.18
25492,3,0.0
108570,3,0.21
16435,3,0.18
109316,3,0.22
130792,2,0.35
1959,2,0.18
112664,3,0.33
1731,2,0.31
118583,2,0.16
20967,3,0.21
126862,2,0.23
25422,2,0.22
122151,3,0.21
130298,3,0.23
130610,3,0.11
16781,2,0.19
24656,2,0.18
16475,2,0.33
24527,3,0.11
123074,2,0.23
123302,2,0.26
131723,3,0.21
10322,2,0.15
131313,3,0.07
10550,2,0.4
123576,2,0.17
20389,2,0.21
20083,2,0.15
107666,2,0.2
20161,2,0.22
119513,3,0.15
127926,3,0.17
14474,3,0.14
19643,2,0.18
19935,2,0.31
14830,3,0.14
127698,3,0.34
115562,2,0.43
2276,2,0.2
10333,2,0.28
131326,3,0.22
111863,3,0.46
24086,3,0.3
10791,2,0.14
24434,3,0.26
24512,3,0.24
11249,2,0.39
108419,2,0.36
19810,2,0.21
6488,3,0.28
14391,3,0.22
7056,3,0.24
15259,3,0.18
126771,2,0.12
20542,3,0.08
113375,3,0.24
118584,2,0.25
126111,2,0.34
10147,2,0.17
125997,2,0.27
9845,2,0.2
16468,2,0.16
24891,2,0.15
130621,3,0.18
122706,3,0.07
121932,3,0.29
6082,3,0.41
25409,2,0.26
118754,3,0.08
126605,3,0.18
9475,3,0.15
9649,3,0.19
118608,3,0.22
126355,3,0.13
1700,3,0.38
21498,2,0.26
130791,2,0.18
16444,3,0.17
25343,3,0.16
108913,3,0.44
2536,3,0.09
123835,3,0.36
131570,2,0.25
115064,3,0.29
11005,3,0.25
111661,2,0.33
24190,2,0.15
14573,2,0.26
108175,3,0.2
14651,2,0.2
119200,2,0.24
20418,3,0.27
6812,2,0.07
6986,2,0.2
21518,2,0.35
336,3,0.0
125699,3,0.36
114269,2,0.19
117512,3,0.27
125653,3,0.27
114161,2,0.19
920,3,0.1
25867,3,0.15
17622,3,0.23
110419,3,0.17
110561,3,0.22
120956,2,0.32
124551,3,0.21
132522,2,0.21
116712,3,0.42
22620,2,0.16
11941,3,0.27
110865,2,0.18
15825,2,0.26
107265,3,0.31
18770,3,0.27
15715,2,0.12
7528,2,0.21
19020,3,0.2
119854,2,0.19
128037,2,0.17
128151,2,0.16
11269,2,0.15
11731,2,0.24
116218,2,0.17
23338,3,0.25
111051,3,0.13
124401,2,0.28
18526,2,0.18
107199,2,0.18
128851,3,0.15
120664,3,0.28
7382,3,0.25
15801,3,0.24
107483,2,0.12
7268,3,0.21
128645,3,0.22
19442,2,0.17
120810,3,0.17
18980,2,0.16
19094,2,0.27
21936,3,0.16
114311,3,0.12
106472,3,0.29
117252,2,0.14
125803,2,0.29
116940,2,0.36
125347,2,0.23
22190,3,0.14
116862,2,0.29
22474,3,0.22
125127,2,0.28
17882,2,0.26
121610,3,0.2
4150,3,0.29
110473,2,0.22
4434,3,0.2
18038,2,0.35
18336,2,0.15
13091,3,0.31
125128,2,0.2
22035,3,0.36
117433,2,0.2
125618,2,0.14
12416,3,0.21
129980,3,0.23
17767,2,0.21
11970,2,0.19
110752,3,0.24
133047,3,0.17
132869,3,0.12
11740,2,0.17
116313,2,0.12
22665,3,0.21
106616,2,0.19
8135,3,0.2
18987,2,0.19
16254,3,0.16
16332,3,0.21
19453,2,0.25
7275,3,0.2
107476,2,0.24
18823,2,0.2
7613,3,0.23
123968,3,0.16
116015,3,0.1
23551,2,0.19
132617,2,0.14
124310,3,0.29
116273,3,0.16
124908,3,0.32
124474,3,0.19
16150,2,0.25
119955,2,0.26
107224,3,0.22
107452,3,0.06
18781,3,0.29
15838,2,0.09
8952,3,0.19
116761,3,0.15
117199,3,0.15
114174,2,0.23
117117,3,0.14
125658,3,0.16
21975,2,0.22
117347,3,0.17
106383,2,0.13
109634,3,0.15
109972,3,0.16
109862,3,0.21
110574,3,0.19
25696,3,0.24
4323,2,0.37
129538,2,0.16
121709,2,0.14
110428,3,0.22
17625,3,0.31
121531,2,0.22
12378,2,0.14
112622,3,0.15
115387,2,0.17
123750,2,0.22
123310,2,0.24
11076,2,0.27
24437,3,0.22
6281,3,0.12
108342,2,0.25
127706,3,0.19
14922,3,0.26
127428,3,0.16
6949,3,0.18
7063,3,0.06
119247,3,0.12
20255,2,0.19
1383,2,0.21
9224,2,0.44
126854,2,0.25
113258,3,0.12
9694,2,0.13
10148,2,0.23
118085,2,0.08
126104,2,0.43
126460,2,0.14
21059,3,0.1
117793,2,0.12
126286,2,0.16
13520,3,0.25
16609,2,0.2
109412,2,0.23
5339,3,0.27
122709,3,0.25
122855,3,0.2
130696,3,0.34
130618,3,0.19
24664,2,0.2
16937,2,0.28
108666,2,0.22
17051,2,0.2
113510,2,0.2
9654,3,0.16
126520,3,0.15
1131,3,0.24
113328,2,0.15
118323,3,0.55
21035,2,0.14
1991,3,0.19
1699,3,0.2
16877,3,0.28
122603,2,0.26
130948,2,0.25
108704,3,0.3
16961,3,0.19
108562,3,0.06
6061,2,0.21
130380,2,0.19
14100,2,0.17
2187,3,0.12
131573,2,0.24
115071,3,0.18
131983,2,0.14
24185,2,0.31
131819,2,0.28
127844,2,0.17
127488,2,0.15
19987,3,0.26
118979,2,0.18
7167,2,0.12
24182,2,0.25
111767,2,0.35
115138,3,0.1
123053,3,0.34
11153,3,0.26
131890,2,0.27
131968,2,0.14
10585,3,0.2
2102,3,0.15
23912,2,0.23
2180,3,0.14
10383,3,0.27
115310,3,0.14
115420,3,0.15
123827,3,0.21
20142,3,0.24
2386,3,0.26
15007,2,0.22
20344,3,0.17
127677,2,0.36
19714,3,0.2
19558,3,0.19
10179,3,0.19
117830,3,0.17
21028,2,0.28
20574,2,0.17
130197,2,0.32
122014,2,0.31
5592,2,0.28
13317,2,0.33
122596,2,0.28
130799,2,0.18
1810,2,0.21
9681,2,0.19
113253,3,0.25
1498,2,0.16
108743,2,0.27
17218,2,0.3
25247,2,0.17
122144,3,0.29
13755,3,0.18
16622,2,0.13
122508,3,0.16
13421,3,0.16
24442,3,0.27
132072,3,0.14
114894,2,0.27
112183,3,0.47
2142,2,0.21
10545,2,0.14
2284,2,0.24
119232,3,0.34
127005,3,0.14
20386,2,0.11
107559,2,0.11
127435,3,0.21
14477,3,0.12
108271,2,0.38
108427,2,0.32
19928,2,0.17
127591,3,0.26
22466,3,0.2
9025,2,0.12
116932,2,0.16
125209,2,0.26
125355,2,0.25
117260,2,0.5
21770,3,0.11
109897,2,0.21
129189,3,0.24
17412,2,0.28
25963,2,0.22
129645,3,0.21
25615,2,0.23
129759,3,0.17
124409,2,0.2
124235,2,0.23
12193,2,0.22
23018,3,0.14
3252,2,0.17
11739,2,0.22
3078,2,0.15
111545,3,0.2
116460,2,0.2
3426,2,0.15
132124,3,0.3
124721,2,0.31
120060,3,0.19
119886,3,0.36
7844,3,0.27
16249,3,0.25
128575,3,0.28
7276,3,0.5
107475,2,0.42
18518,2,0.2
107191,2,0.16
7610,3,0.32
12233,3,0.17
115788,3,0.08
132294,2,0.4
124761,3,0.1
11521,3,0.18
116704,3,0.27
132514,2,0.2
7884,2,0.16
19346,3,0.19
19232,3,0.31
16145,2,0.14
128507,2,0.14
19012,3,0.16
128329,2,0.21
119846,2,0.08
18494,3,0.14
15375,2,0.18
107273,3,0.16
15833,2,0.23
18778,3,0.25
26677,3,0.31
22222,2,0.16
756,3,0.2
117114,3,0.23
125095,3,0.17
22296,2,0.14
114563,2,0.32
8247,3,0.25
106298,2,0.24
133158,2,0.37
490,3,0.21
17942,3,0.12
12839,2,0.5
4766,2,0.2
18290,3,0.19
121816,2,0.28
130003,2,0.33
4402,2,0.27
25859,3,0.33
125878,3,0.1
8540,3,0.24
8686,3,0.15
22295,2,0.18
124954,3,0.18
113696,2,0.08
8944,3,0.29
116753,3,0.18
22131,2,0.32
121523,2,0.17
121815,2,0.23
4185,2,0.28
110420,3,0.16
4331,2,0.23
109980,3,0.21
109870,3,0.2
4935,2,0.2
17945,3,0.27
109816,3,0.14
11534,3,0.26
132525,2,0.33
22925,2,0.13
132297,2,0.21
124900,3,0.18
111290,2,0.49
124204,3,0.23
3967,3,0.17
23543,2,0.11
123976,3,0.17
132965,2,0.19
18919,3,0.23
18563,3,0.21
15360,2,0.2
106666,3,0.15
7957,2,0.22
7793,2,0.17
120319,2,0.29
116615,2,0.21
11732,2,0.24
